(Intercept),CSTbjuv,CSTegg,CSTlarv,CSTpjuv,CSTyolk,DDbjuv,DDegg,DDlarv,DDpjuv,DDpre,I(DDpre^2),DDyolk,LSTbjuv,I(LSTbjuv^2),LSTegg,LSTlarv,LSTpjuv,LSTyolk,MLDegg,Tpre,Tspawn,R2,F,df,logLik,AICc,delta,weight
2.74392682605148,,222.232813051311,,,,,-0.727346841219763,,,,,,,,,-17.7742320485472,,,,,,0.272514928439146,2.2475919225761,5,-34.9647870624925,83.6795741249849,10.5197743493062,0.000587732483103688
9.45124748207681,,,,-110.564766906641,,,,,,-4.80284118981552,0.47825472967101,,,,,,,,,,,0.27239718747586,2.2462572941208,5,-34.9665672307052,83.6831344614103,10.5233346857316,0.000586687151129124
6.0940458361244,,155.177083639018,,,,,,,-0.98209853058791,,,,,,,,,-19.7489123104031,,,,0.272309594846242,2.24526468606141,5,-34.9678913884972,83.6857827769945,10.5259830013157,0.000585910798886327
14.5068184169471,,,,,,,,,-0.817717662228054,-2.62062981928162,,,77.6922265155328,,,,,,,,,0.272080557311631,2.24267033978466,5,-34.9713530480968,83.6927060961936,10.5329063205148,0.000583886081607734
6.42613852542562,,,,,73.1944776062345,,,,,,,-1.24131317491246,,,,,,,,,,0.149580042071994,1.67095137694809,4,-36.6822920492685,83.7175252750075,10.5577254993287,0.000576685068295322
4.53869496256091,,,,-115.713823374467,,,-0.70433888799151,,-0.144548694907462,,,,,,,,,,,,,0.271129505971673,2.23191506469024,5,-34.9857155391631,83.7214310783262,10.5616313026474,0.000575559958040948
4.2084205880436,,,,,,,,,,,,,,,,,,,,-0.624478607490693,,0.0241565109154799,0.495089861964282,3,-38.1955831515156,83.7244996363645,10.5646998606857,0.000574677565564306
20.5811444014969,,,,,,,-1.01172495305297,,,,,,-81.9066425462985,,,,,,,,-2.63953824319396,0.270934476414968,2.22971297627162,5,-34.9886585011458,83.7273170022917,10.5675172266129,0.000573868596992022
4.20389342029867,,,,-124.640031096581,,,-0.832733946785814,,,,,,,,6.30359499508523,,,,,,,0.270854306724998,2.22880811796424,5,-34.9898680194658,83.7297360389316,10.5699362632528,0.000573174912007639
3.98417440849541,,,,-121.854874822265,,,-0.810221571130817,,,,,,-7.86765448343723,,,,,,,,,0.270479695345847,2.22458259450975,5,-34.9955180109883,83.7410360219766,10.5812362462979,0.000569945609969025
3.86419448653237,,,3.89566814785092,-128.024695059958,,,-0.779005350381334,,,,,,,,,,,,,,,0.270105453890106,2.22036557469581,5,-35.0011595269716,83.7523190539431,10.5925192782643,0.000566739305413845
6.3809640188091,,201.242124860437,,,,,,,,,,-1.26852432226189,,,,,,,-0.0236721856006019,,,0.270043341270599,2.21966609694869,5,-35.0020955659497,83.7541911318993,10.5943913562206,0.000566209063535794
7.72144718871467,,,,,,-0.278658203286168,,,,,,-1.07305367623905,,,,,,,,,,0.147736585090647,1.64678846212168,4,-36.7061109636263,83.7651631037232,10.6053633280444,0.000563111353356302
5.64466721350473,,,,,,,,,,-2.12525864641585,,,,,,,-9.30696419022165,,,,,0.147470774470639,1.643312997981,4,-36.7095411952855,83.7720235670415,10.6122237913628,0.000561183060101435
13.8227389110092,,,,,,,,,,-2.80126253118375,,-0.960841708030445,35.5962882777179,,,,,,,,,0.269383721596422,2.21224516528733,5,-35.0120311422222,83.7740622844444,10.6142625087656,0.000560611304727435
14.8107577664671,,,-36.9236995696683,,,,,,,,,,,,,,,,,,-2.3737990810254,0.147054717800933,1.63787742105456,4,-36.7149081748994,83.7827575262695,10.6229577505907,0.000558179269908743
0.402763110308064,,,,-145.954004016247,,0.343643770296981,,-0.526861967481713,,,,,,,,,,,,,,0.26907071098704,2.20872838206052,5,-35.0167427527701,83.7834855055402,10.6236857298614,0.000557976135411484
16.5023879882507,,,,,,,,,,,,,,,,,-61.4684750082705,,-0.0464286718236085,,-3.08383960595097,0.268848946987633,2.20623860867026,5,-35.0200796473881,83.7901592947762,10.6303595190974,0.000556117330890459
23.1789913353782,,,,,,-0.422103651268602,,,,,,-0.938059086200121,,,,,,,,,-2.47939354964444,0.268258510863274,2.19961706295828,5,-35.0289590387767,83.8079180775534,10.6481183018747,0.000551201205851026
14.0519741031795,,,-62.7572244464558,,,,,,,-4.07780346085814,,,104.585034283919,,,,,,,,,0.268206382091178,2.19903296935772,5,-35.0297426434754,83.8094852869508,10.6496855112721,0.000550769451180781
-0.148340816075349,,,,,,,,,,,,,,,,,,-27.4327197286173,,,,0.0200713679352594,0.409649586275857,3,-38.2415359878899,83.816405309113,10.6566055334343,0.000548867075794406
6.74107773510978,,,,,9.16883134531605,,,,,-2.34019340057453,,,,,,,,,,,,0.145622599649523,1.61920797074334,4,-36.7333619839201,83.8196651443107,10.659865368632,0.000547973196360939
-17.7467098267487,,,,,,,,-0.535198561520656,,16.2423374987269,-3.05644680025632,,,,,,,,,,,0.267755318005885,2.19398234980724,5,-35.0365207518016,83.8230415036032,10.6632417279245,0.000547048899573184
6.80901105023161,,,,,,-4.18816539585745e-05,,,,-2.35514662318889,,,,,,,,,,,,0.145350327391195,1.61566563993572,4,-36.7368668960591,83.8266749685887,10.66687519291,0.000546055960287839
15.5748020484335,,,,,,,,,,,,,-42.0632559244709,,,,,,,,-2.66389241785884,0.145101891015157,1.61243538868143,4,-36.7400639990416,83.8330691745538,10.673269398875,0.000544312950923471
12.0151061425343,,,,,,0.229307173992396,,,,-2.55890043071576,,-1.16391651018795,,,,,,,,,,0.26722170785211,2.18801548066202,5,-35.0445338847759,83.8390677695518,10.679267993873,0.000542682840266511
6.17910137431752,,189.97717852069,,,,,,,,,,-1.31727501450316,,,,,,-4.47567687040419,,,,0.267197357210406,2.18774339726658,5,-35.0448994149931,83.8397988299863,10.6799990543075,0.000542484509540158
7.32512940820679,,146.3622855872,,,,,,,-1.10485684572157,,,,17.7681254081714,,,,,,,,,0.267038943243218,2.18597379040695,5,-35.0472770883472,83.8445541766943,10.6847544010156,0.000541196190784382
10.8094824621495,,,-32.7754512050438,,,,,-0.532310436314031,,-2.40936211221453,,,,,,,,,,,,0.266761355511655,2.18287476403649,5,-35.0514422304913,83.8528844609826,10.6930846853038,0.000538946719657464
1.46809198379275,,465.055979597383,,,-322.11614202243,,,,,,,,,,,,,,-0.129270830156369,,,0.266339213913033,2.1781664139383,5,-35.0577733498799,83.8655466997598,10.705746924081,0.000535545362192713
16.9048052311174,,,,,,,,,,,,,,,,,-63.3320561811314,,,-0.534246113525834,-2.72812411101519,0.265903821754907,2.17331594661535,5,-35.0642993810911,83.8785987621822,10.7187989865035,0.000532061755869435
12.1773253806525,,,,,42.6405102050854,,,,,-2.13655145948087,,-1.13655661500862,,,,,,,,,,0.265624524164918,2.17020747210711,5,-35.0684836954678,83.8869673909355,10.7271676152567,0.00052984009352343
-1.88803437084238,,239.812163709543,,,,,,,,,,,,,,,-56.3766116613312,,-0.10491354507086,,,0.265596563587667,2.16989641185623,5,-35.0689025009765,83.887805001953,10.7280052262742,0.00052961824003348
-1.12181383308056,,,,-148.707106359111,148.210191990127,,,,,,,,,,,,,-41.5484121080047,,,,0.265498651999724,2.16880733620893,5,-35.070368937032,83.890737874064,10.7309380983852,0.000528842157927118
2.11594794012736,,216.101860717028,,,,,,-0.517862139242982,,,,,,,,-14.4173040587592,,,,,,0.265218454581703,2.16569228965095,5,-35.0745644144985,83.8991288289969,10.7393290533181,0.000526628060416046
19.0965652162105,,,,,,,,-0.660226792195374,,,,,-71.7978046678327,,,,,,,,-2.60084451804734,0.265049810077352,2.16381855841344,5,-35.077088806551,83.9041776131019,10.7443778374232,0.000525300321297834
0.757161128629601,,206.745159353771,,,,,,,,,,,,,,,,,-0.08184871773885,,,0.142054087474205,1.57295910068734,4,-36.7792104407639,83.9113620579983,10.7515622823196,0.000523416710890934
6.43195744971164,,150.154220830638,,,,,,,-1.01589506072467,,,,,,-6.43436769094393,,,,,,,0.264089520538952,2.15316559208963,5,-35.0914520792159,83.9329041584318,10.773104382753,0.000517809216727191
8.17450170573628,,402.770272407527,,,-259.891478681668,,,,,,,,,,,,,,,-1.3630881096848,,0.263286734347185,2.14428120102234,5,-35.1034451616492,83.9568903232984,10.7970905476196,0.000511636178972483
6.23748851907517,,,,,,,,,,,,-1.30371479200699,,,,,,,0.0339011668374762,,,0.140200971941336,1.54909367186656,4,-36.8029442073876,83.9588295912458,10.799029815567,0.000511140319591073
14.4995192187437,,182.782960347971,,,,,,,,,,,,,,,,-37.0525298253894,,,-2.53335688403079,0.262744346462982,2.13828957596286,5,-35.1115406742721,83.9730813485442,10.8132815728654,0.000507510942309743
20.5219921980122,,,,,93.7264526398102,,,,,,,-1.18064268567002,,,,,,,,,-2.36915192166296,0.261997660732103,2.13005553065324,5,-35.1226757350968,83.9953514701937,10.8355516945149,0.000501891123675515
12.7053765444002,,,,,,,,,,-2.23038349668947,,-1.15793368973267,,,,,,9.00426838709756,,,,0.261661784561092,2.12635710103842,5,-35.1276808647508,84.0053617295016,10.8455619538228,0.000499385369572463
11.2486051791855,,,,,,,,,,-2.01065510054448,,-1.09186727611637,,,,,-8.15908480759717,,,,,0.261537829849038,2.12499304977727,5,-35.1295274268849,84.0090548537697,10.849255078091,0.000498464074334942
12.2954142058483,16.8558971695562,,,,,,,,,-2.25013295498913,,-1.07663899974549,,,,,,,,,,0.261417714446641,2.12367168473949,5,-35.1313164988714,84.0126329977428,10.852833222064,0.000497573083484299
12.2037772856673,,,,,,,,,-0.150205587916032,-2.0472836256691,,-0.973096154837517,,,,,,,,,,0.261130138717972,2.12050986839452,5,-35.1355986450811,84.0211972901622,10.8613975144835,0.000495446958229252
13.084544087792,,,,,,,-1.01334430248262,,,-2.54590502689847,,,,,17.7318976939677,,,,,,,0.260995883662,2.11903461340906,5,-35.1375971992774,84.0251943985548,10.865394622876,0.000494457769434822
14.520680790564,,,,,,,,,,,,,,,,,,-26.4486321459995,,,-2.40022019800606,0.137455514694191,1.51392468659961,4,-36.838012769568,84.0289667156065,10.8691669399278,0.000493526022684575
-0.913113229057938,,,,-153.519708582555,146.124076113063,,,,,,,,,,-33.5210550786244,,,,,,,0.260811377085832,2.11700804639778,5,-35.1403432178371,84.0306864356741,10.8708866599954,0.000493101841776273
12.2378773866082,,,,,,,-0.678352267261608,,-0.32707855198006,-2.10485478124714,,,,,,,,,,,,0.260665778164015,2.11540954387344,5,-35.1425096884477,84.0350193768954,10.8752196012167,0.000492034707502917
10.1642100209801,,,,,,,-0.886958941146627,,,-2.09969240617607,,,,,,,-17.8944439520139,,,,,0.260663910655933,2.11538904495133,5,-35.1425374736663,84.0350749473326,10.8752751716538,0.000492021036400953
12.3315023665762,,,,,,,,,,-2.23022565733072,,-1.07771252116004,,,,,,,-0.00407062909043284,,,0.260013837636791,2.10825972858531,5,-35.1522051490664,84.0544102981329,10.8946105224541,0.000487287255927264
12.3317504308164,,,,,,,,,,-2.21352916731711,,-1.10166115969295,,,,0.300845113345182,,,,,,0.259918102831135,2.10721086808447,5,-35.1536281685781,84.0572563371563,10.8974565614775,0.000486594329794911
4.07026978936685,,,,,,,,,,,,,,,,,-54.9243858243691,,,-1.02963827840662,,0.13609236802249,1.49654598287808,4,-36.855383209622,84.0637075957145,10.9039078200357,0.000485027285588227
-0.0214198014009393,,,,,,,,,,,,,,,-15.3782096742941,,,,,,,0.00871812474358375,0.175895977949332,3,-38.3682470170586,84.0698273674506,10.9100275917718,0.000483545425768604
4.81457143553136,,,,,,,-1.02177288133571,,,,,,-61.8271762252133,,,,,,,,,0.135489866342461,1.48888217747979,4,-36.8630520948655,84.0790453662015,10.9192455905227,0.000481321893269366
13.385115057418,,,,,,,-0.750765836559042,,,-2.9899122820766,,,29.6757021983498,,,,,,,,,0.259034801197019,2.09754629460724,5,-35.1667490465755,84.083498093151,10.9236983174722,0.000480251487784571
14.8907976052362,,,,,,,,,,,,,,,,-7.40181080676653,-52.2894992963043,,,,-2.92531799278909,0.258827448487328,2.09528090018241,5,-35.1698268709154,84.0896537418307,10.929853966152,0.000478775630446099
21.4255880862375,,,,,,,,,,,,-1.48565562403351,,,32.5123425460478,,,,,,-2.22304185189156,0.258521200265985,2.09193735836053,5,-35.1743710686863,84.0987421373726,10.9389423616938,0.000476604915108747
17.4183787892158,,,,,,-0.219599341766433,,,,,,,,,,,-50.1332672455415,,,,-3.03678046116873,0.258339218383969,2.08995183340608,5,-35.1770704784214,84.1041409568428,10.944341181164,0.000475320098065098
-0.388886020743661,,,,,,,,,,,,,-21.3972741593848,,,,,,,,,0.00713369951775946,0.143699096530813,3,-38.3858149400613,84.104963213456,10.9451634377772,0.000475124720683438
12.1332595165229,,,,,,,-1.01665294785557,,,-2.43731598038743,,,,,,,,,0.0332688214203644,,,0.258001660056283,2.08627146046596,5,-35.1820758622251,84.1141517244502,10.9543519487714,0.000472946882925841
3.61427924903592,,,,,,,,-0.677763631371289,,,,,-52.423732904955,,,,,,,,,0.133619764372202,1.46516241868802,4,-36.8868215143992,84.1265842052691,10.9667844295903,0.000470016050218704
12.3344455474868,28.9019632443332,,,,,,-0.848321309574483,,,-2.59523529579687,,,,,,,,,,,,0.257456781757743,2.08033775354269,5,-35.1901506264781,84.1303012529562,10.9705014772774,0.000469143325423641
5.84762237615787,,,,,,,,,,,,-1.1078153492232,,,,-2.56095740454916,,,,,,0.132991309462585,1.45721427441682,4,-36.8947978020105,84.1425367804917,10.9827370048129,0.000466281978831044
2.3179199325241,,,,-106.043972712247,,,,-0.499663291678485,,,,,,,,,-9.98433796579158,,,,,0.256950325578561,2.07483026578511,5,-35.1976506868437,84.1453013736873,10.9855015980086,0.00046563788410561
-0.167786146374637,,,,,39.5225203010419,,,,,,,,,,,,,,,,,0.00516881865040689,0.103913482956874,3,-38.4075624109703,84.1484581552739,10.9886583795952,0.000464903505277185
6.28968748695551,-7.5520779633598,,,,,,,,,,,-1.18018207838378,,,,,,,,,,0.132611551700576,1.45241701526625,4,-36.8996148480669,84.1521708726043,10.9923710969255,0.000464041278175669
6.39674796276319,,,,,,,,,,,,-1.1982661130649,,,,,,3.5274302158596,,,,0.1325714058919,1.45191012208677,4,-36.9001239552346,84.1531890869398,10.9933893112611,0.000463805091562064
0.449251070611039,,,,,,,,,,,,,,,,,,,-0.0243153808914806,,,0.0049094213636388,0.0986728538896732,3,-38.4104302324374,84.1541937982082,10.9943940225294,0.000463572154974558
2.23771266079554,,,,-116.592232174537,,,,-0.427013497026426,,,,,,,,-4.54341681194088,,,,,,0.256568927241683,2.07068768021558,5,-35.2032954041475,84.1565908082951,10.9967910326163,0.000463016894216703
-0.937511306530646,,172.785846768761,,,,,,,,,,,,,,,,-37.5082492286089,,,,0.132352657276062,1.44914895973196,4,-36.9028975915186,84.1587363595079,10.9989365838291,0.000462520447322902
11.5163113191358,,,,,,,,-0.716000211787113,,-2.37005678256918,,,,,22.2123702714044,,,,,,,0.256368288261988,2.06851013114655,5,-35.2062637102783,84.1625274205566,11.0027276448778,0.00046164455609839
11.9781076272311,,,,,,0.154039758288869,-0.885088232140354,,,-2.7806340413557,,,,,,,,,,,,0.256351372634898,2.06832659835495,5,-35.2065139279314,84.1630278558629,11.0032280801841,0.0004615290589313
15.1087300323623,,,,,63.0205888875152,,,,,,,,,,,,,,,,-2.51019833031403,0.131757630883496,1.4416452570345,4,-36.9104387279514,84.1738186323733,11.0140188566946,0.000459045636007144
3.09704874010823,,,,-115.037540272704,,,,-0.545934635706661,,,,,,,8.07084685453265,,,,,,,0.255851068792281,2.06290212667816,5,-35.2139119001146,84.1778238002291,11.0180240245504,0.000458127278445259
2.50871612496535,,,,-118.070545637295,,,,-0.458826964422772,,,,,,,,,,-8.11244303503035,,,,0.255834959341722,2.06272758351089,5,-35.2141500272295,84.1783000544591,11.0185002787803,0.000458018198906065
2.68746114538827,,,8.87511867009259,-122.449595156984,,,,-0.498057774693106,,,,,,,,,,,,,,0.255703193245381,2.06130020382862,5,-35.2160975774016,84.1821951548033,11.0223953791245,0.000457127053540795
3.42552043476416,,,,-108.190953603534,,,,-0.433002583436683,-0.146091630578742,,,,,,,,,,,,,0.255485200291435,2.05893986573357,5,-35.2193188345441,84.1886376690882,11.0288378934094,0.000455656898898892
5.20458222551475,,194.063055897822,,,,-0.235474363443114,,-0.670010235027926,,,,,,,,,,,,,,0.255209851895654,2.05596048131318,5,-35.2233862787469,84.1967725574938,11.036972781815,0.000453807303999008
11.5971444709239,,,,,,,-0.788734486474355,,,-2.48587673406719,,,,,,-4.13816284902715,,,,,,0.255084147456423,2.05460103918114,5,-35.2252426837479,84.2004853674958,11.0406855918171,0.000452965635331046
12.0980991038631,,,,,25.4526405202145,,-0.868518048439347,,,-2.49625121241152,,,,,,,,,,,,0.255030030171397,2.0540159241324,5,-35.2260417921448,84.2020835842896,11.0422838086109,0.000452603811275921
12.3811851186131,,,,,,,,-0.4866810433262,,-2.9733424737164,,,36.6554829495588,,,,,,,,,0.254675196251895,2.05018157161424,5,-35.2312799145049,84.2125598290098,11.052760053331,0.0004502392155593
2.72664730199951,,,,-116.465224641922,,,,-0.507659652857582,,,,,,,,,,,0.00639535081367106,,,0.254647473356259,2.04988215042014,5,-35.2316890598589,84.2133781197178,11.053578344039,0.000450055039955928
2.74853426124945,,,,-117.392776996826,,,,-0.490908588423305,,,,,0.0494631181555434,,,,,,,,,0.254397286207295,2.04718101075493,5,-35.2353807316003,84.2207614632007,11.0609616875219,0.000448396647486578
4.60687658773869,,198.975527353454,,,,,,-0.848881089920415,,,,,,,21.0270226260171,,,,,,,0.254355252096549,2.04672736832166,5,-35.2360008502999,84.2220017005998,11.062201924921,0.000448118674537675
14.6305377177562,25.2826261432873,,,,,,,,,,,,,,,,-61.5956586330707,,,,-2.93969475074837,0.254282236384448,2.04593948642109,5,-35.2370779497007,84.2241558994014,11.0643561237226,0.000447636266029445
3.36346219920575,,,,-100.199647404682,98.104557784612,,,,-0.576461622963982,,,,,,,,,,,,,0.254233932971074,2.04541834935388,5,-35.237790444917,84.2255808898341,11.0657811141553,0.000447317440925403
2.15599371650513,,149.605895746601,,,,-0.398943961595813,,,,,,,,,,,,,,,,0.129070762902742,1.40788963712229,4,-36.9444268303292,84.2417948371289,11.0819950614501,0.000443705710104214
-0.0660861255461854,11.9917348730034,,,,,,,,,,,,,,,,,,,,,0.00079557273758065,0.0159241235501794,3,-38.455812083105,84.2449574995434,11.0851577238646,0.000443004618892806
15.6149749321153,,167.758983932677,,,,,,,,,,,-41.9633600127631,,,,,,,,-2.79071532080667,0.253166292303446,2.03391697263598,5,-35.2535268124895,84.2570536249789,11.0972538493002,0.000440333385210492
12.2281639447054,,,,,,,-0.858889845730967,,,-2.53655348656533,,,,,,,,0.214238748142152,,,,0.252949280361439,2.03158318742124,5,-35.2567226840511,84.2634453681023,11.1036455924235,0.000438928382566886
0.78028928783334,,,-209.93986586936,,509.29570309153,,,,,,,,,,-25.2456000226028,,,,,,,0.25291683805993,2.03123441360777,5,-35.2572003725917,84.2644007451834,11.1046009695047,0.000438718761579155
6.68839667402863,,192.825670099852,,,,-0.305909789086517,-0.947354082091827,,,,,,,,,,,,,,,0.252906028034398,2.0311182062064,5,-35.2573595374968,84.2647190749936,11.1049192993148,0.000438648938505951
10.7763106167366,83.7620935862171,,,,,,,,-0.983072479247367,-1.35213141154622,,,,,,,,,,,,0.252807357680988,2.03005765872934,5,-35.2588122358998,84.2676244717996,11.1078246961208,0.000438012176517053
16.9719289330022,,198.205156563104,,,,,,,,,,,,,,,,,,-0.732928349583337,-2.10978434730911,0.252507896773281,2.02684065035555,5,-35.2632199480126,84.2764398960251,11.1166401203463,0.000436085793530692
15.1948270741053,,,,,,,,,,,,,,,-5.77055190533565,,-58.021705661842,,,,-2.99782104561438,0.252472557923191,2.02646118693726,5,-35.2637399778038,84.2774799556077,11.1176801799289,0.000435859074881833
15.2389911791459,,,-7.04594727440449,,,,,,,,,,,,,,-56.7610288978765,,,,-2.98518127381952,0.252142239316177,2.02291600813736,5,-35.2685996015711,84.2871992031421,11.1273994274634,0.000433746102047199
10.5262101817964,,,,,47.3949282595527,,,-0.600324808755066,,-2.31366636661709,,,,,,,,,,,,0.251856862748054,2.01985569504654,5,-35.2727963133401,84.2955926266802,11.1357928510014,0.000431929608990921
3.84550609084634,-37.2890046891733,211.42072996639,,,,,,-0.732102181924223,,,,,,,,,,,,,,0.251346857319229,2.01439232394757,5,-35.280292403502,84.310584807004,11.1507850313252,0.000428703930790235
15.2513533014,,,,,,,,,,,,,,,,,-59.3660430733774,1.81709649459937,,,-3.0204569216092,0.251341620200141,2.01433626055718,5,-35.2803693524991,84.3107387049981,11.1509389293194,0.000428670943721904
15.225102151813,,,,,,,,,,0.0251392248120775,,,,,,,-59.2419081846628,,,,-3.02800126805316,0.251273321524179,2.01360519464081,5,-35.2813728157458,84.3127456314916,11.1529458558129,0.000428241003935392
15.4877177579823,,,,,,,,,,,,,,,,,,,-0.0298571801097034,,-2.44201829668672,0.126189204732914,1.37191878545774,4,-36.9807613765653,84.3144639296013,11.1546641539225,0.000427873239086656
19.4081672118518,,,-28.6170748519438,,,,,,,,,-1.0483764090042,,,,,,,,,-2.21624817522313,0.250743176180514,2.00793507547092,5,-35.2891587479872,84.3283174959744,11.1685177202956,0.000424919695017204
14.6119930132967,,,,,,,,,,,,,,,-13.5514717246343,,,,,,-2.39572038357585,0.125565267563315,1.36416132342715,4,-36.9886130301783,84.3301672368273,11.1703674611485,0.000424526881036683
10.3440001644147,,,,,,0.197895609619405,,-0.599955193277745,,-2.69858457865621,,,,,,,,,,,,0.250383514233009,2.00409291140514,5,-35.2944377551897,84.3388755103794,11.1790757347006,0.000422682451295185
-3.14216414543436,,207.86833820356,,,,,,,,,,,,,,-21.1124315218703,-32.86678786567,,,,,0.250103614881155,2.00110537811049,5,-35.2985442793362,84.3470885586724,11.1872887829936,0.000420950254690475
10.8123017292877,,,,,,,,-0.447891805609138,-0.275238164344129,-2.0513582885532,,,,,,,,,,,,0.249210824105837,1.99159097206511,5,-35.3116325637074,84.3732651274148,11.213465351736,0.000415476636324956
1.45951723704116,,200.833950813754,,,,-0.411099412596216,,,,,,,,,,-27.851931169833,,,,,,0.248789841169495,1.98711243381065,5,-35.3177987614066,84.3855975228133,11.2257977471345,0.000412922607661228
4.17728187358524,,236.910629050317,,,,,,,,,,,,,,-23.0088085373041,,,,-0.839420627136478,,0.248558449366806,1.98465295796349,5,-35.3211865189737,84.3923730379474,11.2325732622686,0.000411526092834983
10.7567381211021,25.5126082816123,,,,,,,-0.559752598386505,,-2.44318449219551,,,,,,,,,,,,0.248391713855208,1.98288165604942,5,-35.3236270110854,84.3972540221708,11.2374542464921,0.000410522991180358
-4.64836723883592,,,,-189.355302360233,153.387205221662,0.484221753878191,,,,,,,,,,,,,,,,0.248332723208762,1.98225516163635,5,-35.3244903220142,84.3989806440285,11.2391808683497,0.000410168735134109
15.3268220954518,-25.6219859352748,,,,,,,,,,,,,,,,,,,,-2.51829935246505,0.122214462129551,1.32268913093221,4,-37.0306841160192,84.4143094085089,11.2545096328301,0.000407037061666552
20.2152546686677,,,,,,-0.605148725538777,,,,,,,,,,-18.6249683212545,,,,,-2.66594343965649,0.247656703881128,1.97508269290405,5,-35.3343788337557,84.4187576675114,11.2589578918326,0.000406132764539337
4.15514562290286,,,,-129.104892744185,,,,,,,,,,,,-10.4050127093943,,,,-0.716057221921002,,0.247650008018718,1.97501171522479,5,-35.3344767334235,84.4189534668469,11.2591536911682,0.000406093006222807
0.223395623225178,,,,-150.819379073802,132.309097645154,,,,,,,,,,,,,,-0.0560580366776305,,,0.247402396122565,1.97238785917944,5,-35.3380964353849,84.4261928707697,11.266393095091,0.000404625727729148
9.4093416349672,,,,,,,,-0.569652323696703,,-2.14066360675106,,,,,,,-10.0693767970897,,,,,0.247373755391131,1.97208447483536,5,-35.3385150416222,84.4270300832445,11.2672303075657,0.000404456384322298
3.84513356263585,,211.020837080832,,,,,,-0.666177756284253,,,,,,,,,,,-0.0207535190546007,,,0.24647133979892,1.96253721576946,5,-35.3516963852814,84.4533927705629,11.2935929948841,0.000399160088557447
14.6033727654469,,179.657884169768,,,,,,,,,,,,,-23.1158294207932,,,,,,-2.51898134895082,0.246134466985063,1.95897907151183,5,-35.3566129506109,84.4632259012219,11.3034261255431,0.000397202408379893
15.1461752680174,,,,,,,,,,,,,,,,,,,,-0.150225694808945,-2.32111758292202,0.120023007984658,1.29573680471225,4,-37.058112176037,84.4691655285446,11.3093657528658,0.000396024541129998
10.9126929047638,,,,,,,,-0.594305139480831,,-2.41036597896005,,,,,,,,6.53121875260064,,,,0.245816077363034,1.95561907368868,5,-35.3612577397871,84.4725154795742,11.3127157038954,0.000395361764942244
3.4999836159484,,202.780816775025,,,,,,-0.678770611078203,,,,,,,,,,-8.51250861287401,,,,0.245664196565292,1.95401725952855,5,-35.3634727440087,84.4769454880173,11.3171457123386,0.000394487006118737
9.66621172846112,,117.426047213553,,,,,,,,-3.17268644196715,,,65.0789717503441,,,,,,,,,0.245400311679882,1.95123572520569,5,-35.3673201368031,84.4846402736062,11.3248404979274,0.000392972175596524
5.74109259013583,,,,,,-0.343064807301359,,-0.504713372245814,,,,,,,,,,,,,,0.119367868870115,1.28770540408415,4,-37.0662985820914,84.4855383406534,11.3257385649746,0.000392795757527606
5.31717208353194,,,,-93.9895679454327,,,,,-0.730509006618442,,,,39.0366372427264,,,,,,,,,0.245048846884973,1.94753405600245,5,-35.3724423396567,84.4948846793134,11.3350849036347,0.000390964438804583
10.4950332947992,,,,,,,,-0.551806224602823,,-2.37833459321398,,,,,,-1.17845164439301,,,,,,0.2450353884897,1.94739237909052,5,-35.372638433176,84.4952768663519,11.3354770906731,0.000390887780728206
10.6841280435168,,,,,,,,-0.565013646794315,,-2.39482516884543,,,,,,,,,-0.00142624317186173,,,0.244904160594499,1.94601120398689,5,-35.3745502862411,84.4991005724823,11.3393007968035,0.000390141174654449
16.2255542940293,-59.8379346185116,182.999297656718,,,,,,,,,,,,,,,,,,,-2.7960232370281,0.244720709952978,1.94408118833293,5,-35.3772224132211,84.5044448264422,11.3446450507635,0.000389100059511072
6.86896166375223,,,,,,-0.395514683061736,-0.716902156494835,,,,,,,,,,,,,,,0.118507440975623,1.27717548803187,4,-37.0770409633139,84.5070231030985,11.3472233274197,0.000388598778890336
3.01671357024213,,,,-85.0320503674864,,,,,-0.514687198757046,,,,,,,-11.1938237357233,,,,,,0.244254868860265,1.93918445885511,5,-35.3840049007975,84.5180098015951,11.3582100259163,0.000386469922709196
6.82562762241731,,,,-104.328038517627,,,,,-0.406071260453948,,,,,,,,,,,-0.645645632778088,,0.243976376855239,1.9362599478603,5,-35.3880576530207,84.5261153060415,11.3663155303627,0.000384906825433181
-0.743113858367778,,170.262954463086,,,,,,,,,,,,,-24.5314858215052,,,,,,,0.11728488359687,1.26224913730991,4,-37.0922864851493,84.5375141467693,11.3777143710905,0.000382719319314028
22.648034736533,,,,,,-0.527709469129057,-0.611502574549003,,,,,,,,,,,,,,-2.52456145524988,0.243549628771895,1.93178274241433,5,-35.3942650047621,84.5385300095241,11.3787302338454,0.000382524973524338
0.599863618163239,,,-199.486331767668,,484.606983032262,,,,,,,,,,,,,-22.7441963428689,,,,0.243452585018239,1.93076531778864,5,-35.395676085864,84.541352171728,11.3815523960492,0.000381985580416397
20.749292674331,-42.7232775305509,,,,,,,,,,,-1.1325614928221,,,,,,,,,-2.4075664401794,0.243372692499777,1.92992790575198,5,-35.3968376406942,84.5436752813883,11.3838755057096,0.000381542140809976
5.08906325552211,,,,-135.022003749811,,,,,,,,,,,,,,-20.802049078064,,-0.834475034275722,,0.243364211431247,1.92983901984012,5,-35.3969609394835,84.543921878967,11.3841221032882,0.000381495100026035
