"year","month","fleet","sex","partition","ageerr","Lbin_lo","Lbin_hi","input_n","f0","f1","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f2","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f3","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f4","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f5","f50","f6","f7","f8","f9","m0","m1","m10","m11","m12","m13","m14","m15","m16","m17","m18","m19","m2","m20","m21","m22","m23","m24","m25","m26","m27","m28","m29","m3","m30","m31","m32","m33","m34","m35","m36","m37","m38","m39","m4","m40","m41","m42","m43","m44","m45","m46","m47","m48","m49","m5","m50","m6","m7","m8","m9"
2012,"7",1,3,2,1,-1,-1,13.798,0,0,1812.0533,996.1248,2712.98,907.7266,1638.6568,819.3284,819.3284,2457.9852,0,0,0,0,0,0,0,0,1638.6568,0,0,0,0,819.3284,0,0,0,0,0,0,0,0,0,0,3277.3136,0,0,0,0,0,0,0,0,0,0,0,0,0,88.3982,1638.6568,0,0,0,819.3284,2457.9852,4181.6403,4915.9704,2542.9835,819.3284,1638.6568,0,819.3284,0,0,0,819.3284,819.3284,0,819.3284,0,0,819.3284,0,0,0,0,0,0,0,0,819.3284,819.3284,819.3284,0,0,819.3284,0,0,0,819.3284,0,0,0,819.3284,0,819.3284,819.3284,0,0,0,88.3982,1638.6568
2013,"7",1,3,2,1,-1,-1,151.404,0,0,1348.9945,2449.3345,3633.3608,1331.6546,3407.6966,1890.2353,3186.794,2028.497,1060.1001,930.1121,610.5509,913.1772,604.4317,2136.7886,529.1728,683.8581,477.4497,533.1677,1247.9596,0,0,10795.7066,487.0203,1038.483,833.0618,477.4497,477.4497,0,0,400.2359,0,0,5890.309,0,0,0,0,0,53.5053,0,379.5655,195.5771,477.4497,15615.6404,1525.7256,2741.7133,1428.5547,1470.1453,1938.1602,0,0,2099.4044,2424.6938,6747.7494,8502.5268,8669.5372,4031.2571,3878.43,2053.7825,1879.3593,1772.8739,219.8992,3353.7567,2189.699,795.4914,1504.5466,2264.2654,1782.374,1365.4712,2059.0377,1315.7957,1002.7483,11524.0502,1484.0445,400.2359,400.2359,609.6231,1382.3056,833.7508,1214.6904,513.8025,452.478,421.1963,8507.2415,299.6793,172.2502,557.954,517.0599,384.7204,92.5631,361.9765,0,0,1515.7383,25324.0224,2614.7501,5877.0988,2715.6344,1350.4846,1733.9196
2014,"7",1,3,2,1,-1,-1,178.614,0,8524.8642,1838.0065,962.2013,2206.4595,1964.0531,4116.89,2444.7817,1931.2956,850.5956,188.782,570.7408,1581.0546,382.7887,725.8006,77.1661,445.1868,404.0657,0,0,460.9064,368.2876,83.1918,13734.9834,357.513,0,0,0,258.7538,0,0,0,0,0,20245.1557,0,0,0,0,0,0,0,145.295,0,0,9589.1785,902.688,18838.4131,8274.4983,2577.9416,1916.2836,0,9178.9138,2347.0454,4237.3071,4044.3887,5541.6001,3884.8911,9370.6849,1344.2921,272.0132,1729.532,659.195,2982.6644,167.5082,869.2074,307.0323,1253.7157,608.213,766.3264,846.9888,0,1451.991,0,14670.8437,1024.7144,272.0132,881.6502,0,1693.9776,920.3306,886.3521,0,0,0,27753.5584,0,709.1031,0,0,0,0,709.1031,0,419.458,0,10552.3316,2236.7101,25209.6786,13614.3785,3432.923,2726.0485
2015,"7",1,3,2,1,-1,-1,167.326,0,5807.9338,1348.428,1245.0238,4839.9449,2961.1763,2691.813,3423.7336,4601.9629,1423.0254,1621.5626,0,67345.6602,1423.0254,380.439,1935.9779,0,0,470.6418,734.876,0,607.1435,967.989,8509.5346,0,967.989,0,0,430.8964,607.1435,0,0,967.989,546.4721,13125.2318,0,741.081,0,277.0348,0,0,0,0,0,0,46420.7353,741.081,15608.9397,20819.5867,8947.3654,4454.0641,0,1425.8302,5000.9411,2391.0144,6771.5193,4728.0566,2811.8206,8287.9853,4204.8853,0,2833.987,291.003,57297.6364,546.4721,0,1499.804,0,0,1935.9779,0,967.989,430.8964,967.989,7189.7072,0,277.0348,0,653.5736,898.009,0,0,0,0,967.989,11525.5745,0,0,0,0,0,0,503.5354,967.989,967.989,0,53522.9398,2821.9108,16692.1197,26236.4745,10292.397,6994.0096
2016,"7",1,3,2,1,-1,-1,104.128,0,0,2711.6763,967.989,0,967.989,1935.9779,375.3959,967.989,967.989,0,0,5622.2982,220.4179,0,0,0,1935.9779,967.989,0,0,0,0,49693.0754,0,0,0,0,0,0,0,0,0,0,12463.7914,0,0,0,0,0,0,0,0,0,0,12999.2945,166.4979,13193.1301,8133.5807,6103.4021,3285.3727,0,0,967.989,3002.7596,2903.9669,967.989,1935.9779,1935.9779,0,2545.1784,967.989,0,12410.4961,967.989,0,967.989,967.989,967.989,1935.9779,0,0,967.989,0,48626.3693,0,967.989,0,0,0,0,0,0,967.989,1935.9779,5842.7161,0,0,0,0,0,0,0,0,967.989,0,8195.6892,0,2484.7904,12598.3203,5807.9338,967.989
2017,"7",1,3,2,1,-1,-1,156.734,0,18830.501,2324.1465,967.989,0,1935.9779,967.989,1935.9779,2654.3914,4098.8508,2852.8938,967.989,10689.6934,0,0,0,0,0,0,0,967.989,0,967.989,13660.6926,0,0,0,0,1311.785,0,0,850.2029,0,0,55665.4874,0,0,0,0,967.989,0,0,0,0,0,10295.5931,597.4419,10761.7609,17527.3642,10898.4926,7047.6011,0,13765.3989,5799.0874,1089.9482,2903.9669,0,2299.1467,967.989,1758.5969,1878.5749,3871.9559,1565.4309,8326.9049,1726.7388,2334.4648,2903.9669,967.989,0,435.4774,0,967.989,967.989,566.7899,30240.3443,1565.4309,967.989,0,658.8284,0,967.989,0,0,0,0,64595.0029,0,0,597.4419,0,0,967.989,0,967.989,967.989,0,18026.6473,2446.8263,15383.4586,14707.178,14220.7701,12196.5706
2018,"7",1,3,2,1,-1,-1,243.484,0,0,9187.0999,4088.5856,0,1973.1683,974.4121,1635.8065,1554.4762,1616.5521,3249.3108,1194.8555,54858.9404,0,0,1161.9297,0,514.0612,118.9187,337.3618,0,0,710.676,15745.4516,429.8415,0,0,0,0,0,0,0,0,0,19247.2858,859.683,0,0,429.8415,0,0,669.2963,0,0,0,46098.8008,158.2867,8917.7249,9432.1479,6397.3613,5853.7085,0,835.8476,12033.3055,6247.4336,1520.0371,1519.539,1635.8065,720.8902,2434.4553,1819.1705,2183.3874,2175.7046,60463.0104,0,514.0612,480.8876,487.206,674.7236,817.9033,1228.4903,817.9033,0,0,17372.568,817.9033,1519.539,595.7483,878.4412,0,752.2816,0,0,943.9027,429.8415,19205.2073,1247.7447,0,0,0,0,0,0,364.3801,0,0,66859.0715,3049.2979,13617.7866,10719.7384,15120.9118,6656.3792
2019,"7",1,3,2,1,-1,-1,107.418,0,0,1843.5163,140.7238,658.8064,843.1655,1608.9439,698.1086,0,172.3292,1925.7877,1197.448,635.6534,0,0,0,0,728.3397,0,0,0,0,698.1086,60990.9861,0,1619.2146,0,0,0,0,0,0,0,698.1086,7811.6511,0,0,843.1655,0,0,0,698.1086,0,0,0,4303.1858,499.3394,21260.3449,3932.461,2946.7466,3464.5194,0,0,4170.486,3877.1188,1550.8616,500.9818,1331.373,0,2919.8421,1793.651,2643.6467,1173.5353,2008.4854,870.4378,0,1274.7018,1446.1987,0,728.3397,172.3292,0,0,0,47382.1364,499.3394,0,0,0,0,0,0,0,0,0,6068.4647,0,603.7199,0,0,0,0,0,0,0,0,7451.1212,870.4378,17750.1112,3559.9331,3307.2384,10020.4009
2020,"7",1,3,2,1,-1,-1,89.644,0,0,1713.9077,1785.9351,1077.3856,0,0,0,0,0,0,0,2957.1057,856.9538,0,0,0,0,0,0,0,0,0,4174.8264,0,0,0,0,0,0,0,0,0,0,42997.7732,0,0,0,0,0,0,0,0,0,0,5405.1598,856.9538,4116.2023,15496.8305,2900.975,1786.4004,0,925.4037,809.1354,1101.33,4586.0683,0,0,0,364.3034,0,0,0,2359.0414,258.2966,0,0,0,0,0,0,0,0,0,2986.7538,0,0,347.2,0,0,0,0,0,0,0,45254.8389,0,386.3286,0,0,0,0,0,0,0,0,4015.4759,0,3582.7044,6887.9908,1204.1539,1059.237
2021,"7",1,3,2,1,-1,-1,33.736,0,149.7663,0,359.5609,0,0,77.24,0,0,0,0,0,454.776,0,0,0,0,0,0,0,0,0,0,4469.4999,0,0,0,0,0,0,0,0,0,0,1173.8979,0,0,0,0,0,0,0,0,0,0,15474.1868,0,3961.5718,1656.4789,1557.8689,0,0,454.776,0,597.2945,0,0,375.4997,0,0,0,0,0,1830.0698,0,77.24,0,0,0,0,0,0,0,0,928.2217,0,0,0,0,0,0,0,0,0,0,1700.9949,0,0,0,0,0,0,0,77.24,0,0,14688.4604,0,1786.1939,2578.5741,4095.23,454.776
2022,"7",1,3,2,1,-1,-1,180.628,0,4882.7794,837.9574,1574.4379,1945.7155,371.1606,245.4195,1099.557,0,0,0,0,30071.2674,0,0,0,0,0,0,0,0,0,0,19798.8987,0,0,0,0,0,0,0,0,0,854.1375,9826.2306,0,0,0,0,0,0,0,0,0,0,7860.1617,0,46094.3204,4297.9132,2082.2414,474.8809,0,5579.6767,6325.6373,1217.2141,4459.4083,2562.4126,1533.9191,1217.2141,608.4961,245.4195,0,316.7049,30321.0861,237.4404,0,854.1375,0,0,0,0,0,0,0,14135.1935,0,0,245.4195,600.517,363.0766,0,0,0,0,0,5336.3513,245.4195,0,0,0,0,0,0,0,0,0,6143.8951,0,29489.3327,9302.5052,2751.1332,5771.5441
1986,"7",2,0,2,1,-1,-1,10.14,0,0,0,0,0,0,0,0,0,0,0,0,721.8967,0,0,0,0,0,967.989,0,0,0,0,3133.6792,0,0,0,0,0,0,0,0,0,0,2762.5748,0,0,0,0,0,0,0,0,0,0,4020.8161,0,3625.8637,5234.8973,967.989,1504.3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"7",2,0,2,1,-1,-1,9.038,0,0,1611.9493,3547.9273,1611.9493,2417.924,805.9747,967.989,967.989,805.9747,0,1773.9636,0,0,805.9747,0,1773.9636,0,0,0,805.9747,0,0,967.989,805.9747,0,0,0,0,0,805.9747,0,0,0,805.9747,0,0,805.9747,0,0,0,0,0,0,0,3871.9559,0,4029.8733,6289.8799,5965.8513,1773.9636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"7",2,0,2,1,-1,-1,2.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.9556,0,95.3889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,"7",2,0,2,1,-1,-1,2.276,0,0,0,0,0,100.389,0,0,0,0,0,0,0,0,0,0,0,0,328.6754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"7",2,0,2,1,-1,-1,1.138,0,0,0,0,0,0,0,0,685.4721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,"7",2,0,2,1,-1,-1,1.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.8377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"7",2,0,2,1,-1,-1,1.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,"7",2,0,2,1,-1,-1,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.1181,0,68.1181,0,34.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"7",2,0,2,1,-1,-1,2.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.5794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"7",2,0,2,1,-1,-1,3.69,0,0,0,0,0,0,0,0,0,0,0,0,0,895.4338,0,0,0,0,0,0,0,0,0,101.9498,0,0,0,0,0,0,0,0,0,0,105.7412,0,0,0,0,0,0,0,0,0,0,220.2942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"7",2,0,2,1,-1,-1,1.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.9919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"7",2,0,2,1,-1,-1,1.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514.6873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"7",2,0,2,1,-1,-1,1.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"7",2,0,2,1,-1,-1,2.276,0,0,0,0,37.3482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856.7225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"7",2,0,2,1,-1,-1,1.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"7",2,3,2,1,-1,-1,54.152,0,0,5842.246,4523.2382,1935.9779,1917.6465,967.989,0,1935.9779,0,0,0,4199.2941,0,967.989,0,0,0,0,0,0,0,598.2045,8839.5654,0,0,0,0,0,0,0,0,0,0,12536.7963,0,0,0,0,0,0,0,0,0,0,19843.3718,0,18804.8051,18177.5922,7039.8723,6775.9228,0,0,2903.9669,4803.2819,1935.9779,949.6575,967.989,1917.6465,0,0,0,0,2755.731,0,0,0,0,0,0,0,0,0,0,3902.8223,0,0,0,0,0,0,0,0,0,0,12675.8255,0,0,0,0,0,0,0,0,0,0,2755.731,0,9939.8611,7935.4802,7743.9118,4415.949
1987,"7",2,3,2,1,-1,-1,191.06,0,662.7936,18887.2502,12405.4524,11890.3947,6151.9292,4148.692,3737.1476,2375.8783,10621.1546,3578.3817,2690.1172,12479.8815,3788.7509,2091.4533,2299.4239,896.8295,724.8114,1553.2066,464.0502,967.989,2227.4437,1081.3347,14924.9651,1940.8898,533.4156,815.6492,1030.4741,967.989,1222.03,0,0,0,165.7899,12504.6781,0,0,464.0502,0,0,967.989,0,0,165.7899,0,14651.2145,0,17670.4795,18690.1236,18873.7781,22939.9758,0,0,27978.3906,22662.5553,22468.3798,10403.0191,7025.3726,11759.7515,8423.5494,7270.9123,7849.7142,6455.1974,15862.1874,5996.0558,4673.6936,2824.5075,2216.9261,1352.0367,2815.0047,1996.9773,4433.1641,1392.2951,514.695,8400.6415,511.3028,967.989,1674.169,967.989,2065.7687,2061.1652,0,0,0,0,10552.7827,694.4126,533.4156,0,0,0,0,0,0,0,0,14580.412,891.0224,19472.2906,23191.665,22871.9894,18648.8284
1988,"7",2,3,2,1,-1,-1,50.704,0,0,4016.686,7387.9687,4513.1139,2903.9669,3133.9394,1610.8565,0,967.989,2051.902,1935.9779,1935.9779,1166.6666,0,652.1393,3157.5613,619.0444,532.4113,0,0,0,1517.5403,12075.9649,0,0,0,0,38.8711,713.2542,0,0,0,0,8016.7915,0,0,0,0,0,0,0,0,0,0,13112.2758,0,8185.7445,8059.7843,10115.3301,3353.3773,0,0,1575.3962,1789.1285,1312.4928,967.989,1725.379,967.989,0,344.5038,967.989,0,0,0,1935.9779,0,0,0,309.0368,0,0,713.2542,0,3358.3042,790.6265,0,0,0,660.0093,299.6299,0,0,0,0,3248.4707,967.989,0,0,0,0,0,0,0,0,0,8612.394,0,5225.5068,2156.4174,6637.8865,3432.3861
1989,"7",2,3,2,1,-1,-1,14.59,0,0,2903.9669,3871.9559,3871.9559,4839.9449,1935.9779,0,967.989,0,0,0,0,0,0,0,0,967.989,0,0,0,967.989,1935.9779,2903.9669,0,0,0,0,0,0,0,0,0,0,3871.9559,0,0,0,0,0,0,0,0,0,0,967.989,0,1935.9779,0,6775.9228,3871.9559,0,0,0,0,0,967.989,0,0,967.989,967.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967.989,0,1935.9779,0,0,0,0,0,0,0,0,0,0,0,0,1935.9779,967.989,0,1935.9779
1990,"7",2,3,2,1,-1,-1,22.938,0,0,302.0816,648.4487,1380.0421,349.3943,842.9496,0,1616.9361,0,294.0068,876.1689,185.409,349.3943,0,0,0,0,0,0,0,0,967.989,4742.2555,0,0,294.0068,0,0,0,0,0,0,0,6250.2658,0,0,0,0,0,0,0,0,0,0,3980.8039,0,8289.2395,2654.7352,2401.2315,830.0189,0,185.409,673.0921,0,967.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.0068,3788.1768,0,0,0,0,0,0,0,0,0,0,1153.398,0,0,0,0,0,0,0,0,0,0,0,0,3364.23,1641.0811,0,967.989
1991,"7",2,3,2,1,-1,-1,46.156,0,0,687.1487,1773.2687,2621.9974,123.7917,0,672.2787,1226.7858,331.5347,115.6032,967.989,138.4801,0,340.744,0,0,0,0,0,0,967.989,967.989,25.8894,0,0,0,0,0,0,0,0,0,0,9206.9661,0,0,0,0,0,0,0,0,0,0,15976.95,0,11583.1752,5698.6553,2967.2521,4248.5423,0,0,834.8781,5228.6514,2199.7389,1000.3038,821.729,3122.9609,2581.6692,1053.1751,967.989,0,51.7788,1299.5237,1935.9779,967.989,967.989,0,0,0,0,0,967.989,475.1801,0,0,967.989,0,967.989,0,967.989,0,0,0,1561.1656,0,967.989,0,0,0,0,0,0,0,0,2198.0931,0,9212.5394,4630.9676,5089.9656,1759.2718
1993,"7",2,3,2,1,-1,-1,8.624,0,0,0,0,123.8241,246.6616,0,190.7255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.3264,0,0,0,0,0,0,0,0,0,0,940.0312,0,0,0,0,0,0,0,0,0,0,374.6529,0,879.928,629.0993,369.4991,368.5125,0,0,0,0,0,0,0,0,0,0,0,0,190.7255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1890.2597,0,0,0,0,0,0,0,0,0,0,568.7774,0,568.7774,568.7774,187.3264,0
1994,"7",2,3,2,1,-1,-1,15.592,0,0,0,1656.3677,967.989,0,0,0,1104.2451,0,552.1226,0,0,0,0,0,1104.2451,0,0,967.989,967.989,1520.1115,552.1226,1935.9779,0,0,552.1226,0,0,0,0,0,0,0,8711.9008,0,0,0,0,552.1226,0,0,0,0,0,9679.8897,0,5807.9338,4839.9449,4976.201,2903.9669,0,0,0,0,967.989,552.1226,0,0,1520.1115,967.989,0,0,0,0,0,552.1226,0,0,0,0,552.1226,0,0,4839.9449,0,0,0,0,0,0,0,0,0,0,5807.9338,0,0,0,0,0,0,0,0,0,0,5807.9338,0,967.989,0,967.989,967.989
1995,"7",2,3,2,1,-1,-1,38.324,0,0,3049.6855,3711.4474,2505.8838,1589.2671,2446.3491,4486.1807,2043.7903,565.4302,565.4302,0,0,0,0,0,0,0,0,0,0,0,0,9783.6398,0,0,0,0,0,0,0,0,0,0,15718.3121,0,0,0,0,0,0,0,0,0,0,24700.2999,0,21607.2538,9196.6812,9543.1228,4779.4549,0,0,2670.986,3209.8899,0,0,0,0,703.0924,0,0,0,967.989,0,0,0,0,0,0,0,0,0,0,1836.1835,0,0,0,0,0,0,0,0,0,0,6603.9856,0,0,0,0,0,0,0,0,0,0,11926.6148,0,12035.9708,6755.0974,6403.8538,1902.5474
1996,"7",2,3,2,1,-1,-1,92.344,0,0,9639.939,7799.9361,1945.9685,1554.3759,2265.4311,1752.3473,2216.2333,738.7444,2216.2333,1703.1495,817.4334,0,0,738.7444,0,738.7444,0,0,0,0,0,3239.8222,0,0,0,0,738.7444,0,0,0,0,0,1504.607,0,0,0,0,0,0,0,0,0,0,12753.8675,0,22323.8833,25674.9788,17097.9166,15222.8339,0,0,6380.2361,4516.7704,3397.9435,2057.9651,2132.2608,738.7444,1477.4888,654.772,2216.2333,0,225.6607,871.9147,738.7444,0,0,0,0,0,0,0,738.7444,3080.4012,738.7444,0,0,0,0,0,0,0,0,738.7444,172.4188,0,0,0,0,0,0,0,0,0,0,9753.8783,0,10837.0182,9439.2188,7976.3886,4274.3998
1997,"7",2,3,2,1,-1,-1,180.584,0,0,9210.7547,3352.0619,7118.7357,2173.9295,2247.7772,2970.0455,2257.1572,1028.4898,2024.7286,1037.6672,9033.4496,981.2185,8.5185,0,0,12.3185,0,0,68.5063,0,273.238,19063.2076,0,0,0,12.3185,8.5185,0,0,0,0,0,12722.6516,0,0,0,0,0,0,0,0,0,0,10009.49,0,17657.6101,17808.4686,12471.5416,13893.2739,0,0,3842.5106,2784.5276,2855.3159,2451.4917,2275.0646,1827.3047,1170.3063,1189.7948,3508.7829,41.4536,4224.2782,25.4558,12.3544,273.238,12.3185,273.238,273.238,0,487.0533,0,0,7586.954,0,967.989,0,0,0,0,0,967.989,0,273.238,5262.2259,0,0,0,0,0,0,0,0,0,0,2804.1983,437.5546,5071.8368,7280.2553,7066.8843,2935.0194
1998,"7",2,3,2,1,-1,-1,54.882,0,0,155.4704,267.7415,840.7372,557.1606,0,95.6751,165.3129,0,39.9962,26.5184,0,0,148.9556,0,23.0213,0,0,0,0,0,0,5233.83,0,0,0,0,0,0,0,0,0,0,3562.4379,0,0,0,0,0,0,0,0,0,0,1560.8221,0,1114.3955,2595.3992,4832.8702,1777.9784,0,0,1427.2572,719.0484,135.3851,902.7646,373.2997,0,0,277.2207,39.9962,0,0,0,0,0,0,0,39.9962,0,0,0,0,3172.86,0,0,0,0,0,0,0,0,0,0,3507.2142,0,0,0,277.2207,0,0,0,0,0,0,1019.6078,0,916.9451,1809.4247,1746.1323,1236.2042
1999,"7",2,3,2,1,-1,-1,142.466,0,0,8996.0717,2208.3174,2804.0528,4067.2367,2186.4311,1233.0912,1225.9579,180.3474,0,383.8161,95.2901,787.3336,0,607.8557,0,0,399.8663,0,399.8663,0,0,6123.9303,0,0,0,0,0,0,0,0,0,0,53655.5463,0,0,0,0,0,0,0,0,0,0,26656.1574,0,9501.059,10360.9985,22327.9929,19080.1713,0,0,785.8919,1530.5856,1934.1852,399.8663,467.9581,322.8829,725.1491,0,0,0,493.6717,60.7427,60.7427,0,407.2154,0,0,0,0,0,0,2729.5526,0,0,0,0,0,0,399.8663,0,0,0,17991.2682,0,0,0,0,207.9895,0,0,0,0,0,6204.547,0,3439.5493,2254.7847,5157.2827,4132.8018
2000,"7",2,3,2,1,-1,-1,100.932,0,0,11202.0631,5283.6558,3156.9629,4825.6328,4335.8739,2706.3111,3021.6104,2483.5589,2305.6714,2122.1402,351.9321,806.6615,2655.4013,328.6754,669.5274,213.9381,355.2003,1621.5311,347.1275,1808.9168,314.3271,498.2497,492.3344,0,592.7234,1460.3233,438.1471,213.9381,884.6955,355.2003,213.9381,0,6201.5887,693.1733,0,438.1471,0,0,0,0,0,0,0,22455.1461,0,10949.5039,4025.361,6091.1813,10142.1595,0,0,5406.3255,3405.2645,799.138,2400.9497,0,1483.7972,1100.6648,967.989,1370.7696,0,0,1935.9779,208.0753,1625.3397,328.6754,2154.9958,731.456,0,0,1648.5034,0,1194.8774,0,402.7807,132.6759,967.989,492.3344,0,0,0,132.6759,0,5770.0272,402.7807,0,731.456,402.7807,0,0,0,0,0,0,11995.5043,0,4316.8457,426.8673,2015.151,4787.7041
2001,"7",2,3,2,1,-1,-1,132.11,0,311.0542,7060.342,3606.8778,3493.9788,7047.1954,2373.0742,5207.4237,5914.7248,2159.178,1199.1705,5147.5021,5648.7575,1075.0874,1006.5545,3523.5618,1416.434,1933.7899,1087.751,1622.9811,328.6575,1111.2768,0,4575.3554,0,0,1878.8714,743.6543,299.5871,0,628.1893,433.6265,754.275,0,6494.2129,0,320.1209,0,1081.4945,967.989,967.989,0,0,0,0,7074.6113,1499.1084,28878.8818,20629.1212,9279.2382,6318.6537,0,500.7575,3378.9332,1865.5573,2240.0866,220.489,876.0762,880.0212,220.489,1407.6217,754.275,415.038,2807.7119,754.275,967.989,1081.4945,2908.8257,899.6485,3222.6789,870.9191,1186.5617,1972.6104,967.989,4132.221,1260.7369,194.5491,62.1272,0,1589.7274,967.989,0,0,194.5491,328.6575,883.4103,0,194.5491,194.5491,0,320.1209,320.1209,754.275,57.2156,0,0,4028.7866,220.489,9924.0662,3135.2496,3930.6803,1769.6607
