"year","month","fleet","sex","partition","input_n","f18","f20","f22","f24","f26","f28","f30","f32","f34","f36","f38","f40","f42","f44","f46","f48","f50","f52","f54","f56","f58","f60","f62","f64","f66","f68","f70","f72","f74","f76","f78","f80","f82","f84","f86","f88","f90","m18","m20","m22","m24","m26","m28","m30","m32","m34","m36","m38","m40","m42","m44","m46","m48","m50","m52","m54","m56","m58","m60","m62","m64","m66","m68","m70","m72","m74","m76","m78","m80","m82","m84","m86","m88","m90"
2013,7,7,3,0,706,0,0.0832630307175981,0.125980976270969,0.476143760158978,0.336715544273803,0.0558997110231162,0.0697102839447192,0.0812487299857353,0.564489538115174,0.753113346086117,0.622838573150522,0.967179944785054,2.64498053891673,3.51245347930559,3.34628820984023,3.48883220292033,3.24510943472416,3.02692383862086,2.56608806711538,3.10943406951693,2.33732074823489,2.56699423674369,2.26518073603869,1.96998662482354,1.38968397327324,1.23550784898049,0.671786726269491,0.403998649782217,0.299373554277551,0.218920045631155,0.132885160429992,0.0502712288185829,0.220142743549009,0.0164338053359605,0,0,0,0,0.0832630307175981,0.136093072302135,0.513744186061909,0.563962745812284,0.0274738907795108,0,0.041211016147251,0.635217204305191,1.16266636929592,1.19953350702413,2.04125726968075,4.28849397855465,5.47625213509125,4.05765592532933,4.86175144969924,5.29644567440754,6.6169972417004,6.64088653757426,5.58018180236339,4.06652829359093,2.09860153322689,0.741507218000002,0.501195932649027,0.274320250787352,0.0962588308398552,0.129492577129004,0,0,0,0.0138289652697189,0,0,0,0,0,0
2014,7,7,3,0,1087,0,0.0122052999171516,0.0217825047735934,0.100043966951843,0.148092048236095,0.0881337363841576,0.0344470641381994,0.744575878298284,3.98116149152147,6.67759579897429,8.21830877181014,3.11975974454245,2.47824654615454,1.61231137062246,1.47354613151534,2.18451655716812,1.75237251797489,1.58973291303823,1.99451534467359,1.39022910507933,1.69351599704828,1.45635933150585,0.801560370947146,1.07246794991971,0.654765046723839,0.636195339378783,0.388668479269946,0.289858446724468,0.113941577727566,0.0710309600781577,0.0363942365261445,0.0591522491767289,0.00937805961179457,0.0164581885982283,0,0,0.0146291759963398,0,0,0.0383249309041444,0.116434223414555,0.188288555127019,0.0463267911427664,0.0858169136966347,2.02365050217951,5.10106455037596,8.71324458068254,6.3186942443874,4.48756661725516,2.28106440993903,2.50917517644837,2.72410993602569,3.30714529759853,3.04102902110368,3.35218050286406,3.48455451529242,2.62518984099714,1.52917899042735,1.29952025046311,0.879234371498691,0.404379166014523,0.324422462115053,0.0837617791438702,0.0754871170861773,0,0.0242030528094598,0,0,0,0,0,0,0,0
2015,7,7,3,0,997,0,0,0.0589586778086471,0.0301928247921556,0.0589222912235784,0,0.0341616844941812,0.111131688474957,0.530374941109018,1.26561485398107,2.00039934516057,2.47750349146383,2.9049339703229,3.08288634684996,4.52853192973643,4.34617215411887,2.88824749753631,2.7103022843204,2.47031270013243,2.4121105417888,2.92227536328875,3.40631502737081,1.98400628821317,2.16607673945891,1.39988312483253,1.20516890491027,0.675741154631353,0.579392187755767,0.194831264021721,0.0985106675796345,0.046965251930011,0.0559845339360877,0,0.0721102508011431,0.00915876701323536,0.0071637606138366,0.0217149141420486,0,0,0.0546470443678918,0.0651502476033696,0.117626093417887,0.0287975585966872,0.025533135634729,0.143325791355808,0.57591617696384,1.52980475024291,3.32100872576917,2.9843790105931,3.35455516119113,5.35559888898353,5.47709009758679,4.32067180706946,4.48720064324747,4.48280821014169,4.22351732687699,4.28810758587915,3.65911163453217,2.33124865308785,1.04187896565406,0.59659818818468,0.668773859418087,0.0752823505111316,0.0269797051846246,0,0.00833296409240642,0,0,0,0,0,0,0,0
2016,7,7,3,0,1016,0,0,0.181295632145903,0.500104757751503,0.246736350094155,0.0568163453195188,0.0368556323027107,0.0392350637635633,0.112678094904398,0.228888651060869,0.824678345071959,1.60870776287166,1.92869400407201,2.81467243642868,4.58569263923776,4.70261743923785,5.63762214452671,3.87724629240764,3.57535103476853,2.92339543550317,2.68005878800538,2.02716303619254,2.19408419983282,1.67097657751432,0.975551777006961,0.739005550913349,0.51346729043921,0.331840915873967,0.293817486777224,0.166000274128447,0.237486366902915,0.102326728488747,0.0612593518141426,0.0294560160659848,0.0307826325204765,0.0168314657322884,0.0465971679432328,0,0.0840649400283001,0.783810251487499,0.590922577577333,0.514201081114973,0.217553180996095,0.0180123228567501,0.063207991900851,0.211834813798779,0.426936691174193,1.37925327697112,2.50307257955469,3.15371846838963,4.19138060644469,5.62908381417495,7.26671860537698,5.72544167587964,6.02249596760485,4.24931512993628,3.75679962347931,3.15123806862902,1.63721108622311,1.07865755336869,0.41050286996442,0.564859052915536,0.200081826211988,0.0525036067116733,0.0624399171622283,0.0372982467530802,0.0193904856927425,0,0,0,0,0,0,0
2017,7,7,3,0,1080,0,0.0148878179309881,0.0189059055471971,0.0144825723580365,0.0241708813648146,3.29990355574233,1.21742421463995,6.08129555462615,8.26595942141687,6.06396889240172,0.720363659381312,1.14538372292238,1.49962464847253,1.89973439676244,2.78452433694206,2.43906814610543,2.31140006764422,2.2221529220519,1.67328427726373,1.39770873484615,1.34570551909253,1.35330125380678,0.913324834134548,0.631308294313577,0.734025144509117,0.379538186662857,0.159689738371089,0.157946445652968,0.094828966382698,0.0404518963292185,0.0309248698221088,0,0.0102030992936422,0,0,0.01621969467905,0.00738096396306823,0,0,0.0062874550039733,0,0.0302275842050127,0.562829839824241,1.09780928884605,7.77044878446554,10.1419565955765,3.33807022036021,0.84083124331662,1.34135839314069,2.56773234535481,2.81599157079257,2.97935369849246,3.35626043500595,3.29420438208856,2.8225439840601,2.80658662535342,2.15466394520925,1.23910460080258,0.834229894825575,0.3441895896445,0.25744760636662,0.31805306356209,0.0241988801223079,0.0804519217189778,0.00607541642795805,0,0,0,0,0,0,0,0,0
2018,7,7,3,0,1028,0,0.0065868573266829,0.0201492270224305,0.0609253598667836,0.00725577940629474,0,0.0180759833482319,0.0389940994732589,0.0853764062763612,0.196358074833578,1.29784626028046,4.64163304701728,8.05014433341493,6.05655472841564,4.71999774036758,2.51288732959974,1.77560238519084,1.70801823331895,1.57762026244379,1.26609336895588,1.66892259488028,1.06579262209504,1.13152524437833,0.758726244700091,0.538616039236595,0.358888736349874,0.214113157303483,0.138470470237531,0.0943096290828208,0.101200379807906,0.0481507863842803,0.0174969014815184,0.0266642088152723,0.0108163323678489,0,0.00582755341378678,0,0,0.0138811651083457,0.0335529798406971,0.0403498137676552,0.0190129187084173,0,0.0310555848687658,0.0735333664386009,0.157303730452512,0.972173214622679,3.86323804721903,12.26316992636,12.7710593875265,6.55745083406896,4.61256178688929,3.3506804400507,3.34555134644185,3.39602721003577,2.81334572342491,2.3364632950541,1.63532602221508,0.602056976836926,0.508107714649874,0.147318445948831,0.142590220584429,0.0474857457483334,0.00796398914319618,0.0390997369011973,0,0,0,0,0,0,0,0,0
2019,7,7,3,0,533,0,0,0.0701059120872817,0.333618397575222,0.231748178663955,0.0447501964845017,0.0621584865202384,0.457021683123299,0.49532153359285,0.362471404786442,0.377008890465644,0.439645866742687,0.671441638262806,2.39828783025361,3.69311040029816,4.21913123618895,6.60219820909763,5.49622449792353,3.2694045618249,3.10976241059518,1.8191874636559,2.15912550338001,2.0545225920662,1.43278158257139,0.768132118040603,0.669191078181421,1.1900109806859,0.233862179858444,0.180954775272394,0.0373248066177871,0.111710065551089,0,0,0,0.0436798379269139,0.0308046290399571,0,0,0.0237210126660469,0.253833442894233,0.591245141914219,0.418656624683539,0.0198900600920111,0.121555216706742,0.671231193892535,0.80258563086876,0.438955137032651,0.150177348919936,0.494736480478255,1.65374917401352,4.04723480204973,5.53973826318461,9.21692039945128,9.46309857622222,7.24196328502667,4.59690410027928,4.16113666640894,2.7929031020463,2.63078067696559,0.880103425752174,0.450679635720319,0.140148912795816,0.0494029066681421,0.0592173472452895,0.024732488686289,0,0,0,0,0,0,0,0,0
2021,7,7,3,0,1199,0.00791769435840256,0.385310058253031,0.288979049957551,0.225187363981886,0.169042108905702,0.465466496413972,1.26305105207771,2.1167435383803,7.50848733193473,7.82218360052165,7.84286704649886,2.0190917518761,0.791429734587716,0.758005949778556,1.27828351948594,1.46260873089379,2.14855153721237,2.04215620190485,2.12735741984604,1.89233423718364,1.22665285307601,0.818607606046195,0.69990023931083,0.605877300071112,0.343886494275157,0.247433275159611,0.209798333276655,0.0984760685106041,0.0570366209782555,0.0472136945958833,0.0223093849486278,0.0312779505244636,0,0,0.0029026759344247,0.0064720002547865,0.00818233985324372,0.0073309124394413,0.263133371205249,0.412458794000576,0.550275815368568,0.191145767806855,0.108042216524914,0.469919135930783,2.5308109192843,7.49521439946636,12.6023196783536,4.50968170075988,2.47232854431943,1.21831490177441,1.58011956955637,2.37255929075012,3.98168389389045,3.24316590199955,2.84014670271279,2.10778780796333,1.48408872925182,1.20693973592814,0.529086529006911,0.386518179869688,0.217235732339607,0.102292392456589,0.0116424944567719,0.0359815145161605,0.0203022014176548,0.00356521987966718,0,0,0.00482668590137796,0,0,0,0,0
2022,7,7,3,0,1094,0,0.0064763920891398,0.0126611632708027,0.00212060662138632,2.71405204621725,4.52326598488756,7.65943475942414,9.66420389082278,5.68443993403165,1.74185605667801,1.99463030705461,3.04551613784453,3.72853734239355,2.13984598126295,1.99047483569121,1.65183120625046,1.43035707297373,2.1377040541127,1.54602774101531,1.01981914225254,1.26582755809207,0.765291428482233,0.570941191229455,0.38286903295204,0.285973909296682,0.128493893448797,0.117650527886318,0.0613707802927582,0.0294921102467184,0.0502392834013211,0.013744072152258,0.0528968867302997,0,0,0.00681498808865046,0,0,0,0.00987414982840598,0.00982175641283368,0.01856574100426,0.129416130330211,4.80258682696078,5.8302998953856,6.71925631539693,2.05281485888917,2.56174919448655,1.74622734588872,1.86907986553192,3.00645255214341,1.74917702836751,2.1050865316628,2.47097882106547,3.01871495670866,1.64756865361193,1.31555698089259,0.984148903037315,0.890540086473181,0.247935208001281,0.200826146035534,0.0851679194272168,0.0411007422744938,0.0418497015756277,0.00809992879165088,0.00925979968618162,0,0,0.00298364293585255,0,0,0,0,0,0
2023,7,7,3,0,1135,0,0.0121563543514876,0.10857139611167,0.356546236406901,0.31707625043595,0.0523329435154916,0.0199492862435644,0.211370685830742,0.589233904513023,2.31980148716564,3.59391579349276,5.02577565345784,6.56634279885052,4.60403500209517,3.7454495025116,2.79807505584275,2.40391045261388,2.25176777548284,2.26715073638852,1.82108519915735,2.07348594793432,2.17935105130908,1.01263322879797,1.00276157369832,0.365318112179961,0.31166012632301,0.203572734215866,0.195255599489952,0.12543043730352,0.0645917830068282,0.0553287427220228,0.0173432057316887,0.0059531241870331,0,0.00989669922832121,0,0.0170229744481689,0,0.0437344945823588,0.465053121659476,0.907134009492148,0.641135522854858,0.113652061284642,0.036408637658623,0.339262630417934,0.83396842660334,5.18612211472242,5.54676160490342,5.18918000594559,5.41483255736548,4.46880640864149,3.65063278817929,4.20779300403299,3.98655038826301,3.51791100141492,3.09295936386843,2.6352408309097,1.61660641370358,0.783639473717643,0.326590266441447,0.0996166911766395,0.099943088897853,0.0353365348398723,0.0340537018805756,0.00884688452926873,0.00714260007331178,0.00693351689593731,0,0,0,0,0,0,0
2024,7,7,3,0,1120,0.0514535326992874,0.0125190674435665,0.0179024299015353,0.0307979641024276,0.089086492933515,1.23791366622296,3.68309652765113,2.28581734805266,3.15171736316252,4.21865189902894,3.27946553566428,3.10024706156338,3.90132835945709,4.31768358008354,4.14207837739492,2.87603976845257,2.05821060659489,1.58492245156242,1.29689047401667,1.33924418108558,1.27172705549073,1.03060448111259,0.724904198154032,0.45334644638898,0.396336051726292,0.154016374762121,0.104542238824278,0.0851177397213594,0.0286879495972828,0.040559433685146,0.00936957913646235,0.0519939471289112,0.00445811695564486,0,0.00155801076367949,0,0,0.057311946538344,0.0228073159812555,0.0576134308683716,0.0884192646233095,0.160755575655948,1.44079742907906,3.17927305324513,2.44342445800082,2.58581784291096,5.25880868858975,4.26895888888712,3.55435887742266,6.0994771921895,7.55819147442556,4.43231089085318,2.52615409986102,2.37132360878083,1.96742486834445,1.86899635439438,1.33421380598933,0.831221313859935,0.429537453413261,0.179078815936536,0.13746311557981,0.0888117021976389,0.00988151823726644,0.0101303114466802,0.00514839216650539,0,0,0,0,0,0,0,0,0
2003,7,7,0,0,14,4.01875732583654,12.0562719775096,36.1688159325288,0,0,0,0,0,0,0,0,0,0,0,0,2.30725644280254,5.53114348813082,0,0,2.52804638913658,2.52804638913658,0,2.83487200251412,0,32.0267900524044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2674408500269,48.1976774499192,17.2674408500269,17.2674408500269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6995197878269,0,22.9429943463352,7.64766478211172,7.64766478211172,19.1191619552793,11.4714971731676,7.64766478211172,3.82383239105586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9.31815241553405,21.1956180121726,10.5978090060863,30.5137704277066,10.5978090060863,10.5978090060863,0,7.17903212632781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,7,0,0,119,4.72544694319942,7.66236221544254,24.8349062804565,40.114139692234,11.1974087888247,0.430514580882067,0,0,0,0,0,0,0,0.137050815158136,0.957910501663443,0.958633103885197,1.97313221513805,2.68595799350168,1.26030643677442,0.966917157162794,0.561627810808142,0.972057654060796,0.288248782713625,0,0.273379028094517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,7,0,0,16,0,6.38019550828793,11.1892251265014,41.9389284353201,11.1892251265014,2.97853285045032,2.97853285045032,18.0028832408543,2.89354106082639,0,0,0,0,0,0,0,0,0,2.4489358008077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,7,0,0,57,0.15893719472619,5.06855208998647,27.7355606424861,51.3536390632639,15.0714008159304,0.169711856068323,0.177056331514606,0,0,0,0,0,0,0,0.124219335015945,0,0,0,0,0,0,0,0,0,0,0,0.140922671007996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,7,7,0,0,16,1.37852003605334,16.7369023367323,30.0149853833874,29.540959870484,13.4277090320382,0,0,0,1.29942800791371,1.02161336849046,0,0,0,0,1.31597639298013,1.31597639298013,2.63195278596025,0,1.31597639298013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,7,0,0,15,7.56732571614362,13.2982097778946,17.7970746594305,13.0695607681317,0,0,0,0,0,0,18.1407274844921,0,0,4.55582316338185,7.34798577699817,4.55582316338185,4.55582316338185,4.55582316338185,4.55582316338185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
