source,year,state,area,sex,length_cm,age_years,weight_kg,date,wgt_len_ratio,outlier
PacFIN,2010,OR,north,M,55,11,1.81436536226273,2010-8-13,0.0329884611320496,FALSE
PacFIN,2010,OR,north,M,59,6,2.31331636188393,2010-8-13,0.0392087518963378,FALSE
PacFIN,2010,OR,north,M,61,11,2.44939408905298,2010-8-13,0.0401540014598849,FALSE
PacFIN,2010,OR,north,F,63,9,2.58547181622203,2010-8-13,0.0410392351781275,FALSE
PacFIN,2010,OR,north,M,66,10,2.9937039977312,2010-8-13,0.0453591514807757,FALSE
PacFIN,2010,OR,north,F,71,8,3.76480945169251,2010-4-28,0.0530254852351057,FALSE
PacFIN,2010,OR,north,F,75,9,4.67199163282488,2010-4-28,0.0622932217709983,FALSE
PacFIN,2010,OR,north,F,66,6,2.81226736150513,2010-4-28,0.0426101115379565,FALSE
PacFIN,2010,OR,north,M,66,14,2.94834408867618,2010-4-28,0.0446718801314573,FALSE
PacFIN,2010,OR,north,F,62,10,2.63083072527905,2010-4-28,0.0424327536335331,FALSE
PacFIN,2010,OR,north,F,73,9,4.39983717848476,2010-4-28,0.0602717421710242,FALSE
PacFIN,2010,OR,north,F,75,44,3.4926539973544,2010-4-28,0.0465687199647254,FALSE
PacFIN,2010,OR,north,F,84,14,6.35028026791655,2010-4-28,0.0755985746180541,FALSE
PacFIN,2010,OR,north,M,58,22,2.35867527094095,2010-10-3,0.0406668150162232,FALSE
PacFIN,2010,OR,north,M,52,16,1.58756981697964,2010-10-3,0.03053018878807,FALSE
PacFIN,2010,OR,north,F,62,22,2.40403517999596,2010-10-3,0.0387747609676768,FALSE
PacFIN,2010,OR,north,M,60,15,2.22259854376989,2010-10-3,0.0370433090628315,FALSE
PacFIN,2010,OR,north,M,60,10,2.44939408905298,2010-10-3,0.0408232348175497,FALSE
PacFIN,2010,OR,north,F,45,2,0.952542090187382,2010-10-3,0.021167602004164,FALSE
PacFIN,2010,OR,north,F,47,2,1.08861981735643,2010-10-3,0.0231621237735412,FALSE
PacFIN,2010,OR,north,M,58,16,2.13187972565786,2010-10-3,0.036756546994101,FALSE
PacFIN,2010,OR,north,M,53,31,1.45149308980858,2010-10-3,0.02738666207186,FALSE
PacFIN,2010,OR,north,M,56,10,1.90508418037476,2010-10-3,0.0340193603638351,FALSE
PacFIN,2010,OR,north,M,53,11,2.13187972565786,2010-10-3,0.0402241457671293,FALSE
PacFIN,2010,OR,north,M,52,3,1.45149308980858,2010-10-3,0.027913328650165,FALSE
PacFIN,2010,OR,north,F,42,2,0.771105453961309,2010-10-3,0.0183596536657455,FALSE
PacFIN,2010,OR,north,F,86,10,6.44099908602858,2010-4-28,0.0748953382096347,FALSE
PacFIN,2010,OR,north,M,58,10,2.22259854376989,2010-8-13,0.0383206645477567,FALSE
PacFIN,2010,OR,north,F,69,10,3.76480945169251,2010-8-13,0.0545624558216306,FALSE
PacFIN,2010,OR,north,M,67,10,4.17304163320167,2010-8-13,0.062284203480622,FALSE
PacFIN,2010,OR,north,F,80,8,4.62663272376786,2010-4-28,0.0578329090470982,FALSE
PacFIN,2010,OR,north,M,57,28,2.08652081660084,2010-10-3,0.0366056283614182,FALSE
PacFIN,2010,OR,north,F,54,10,1.90508418037476,2010-10-3,0.0352793366736067,FALSE
PacFIN,2010,OR,north,F,59,5,2.49475299811,2010-4-28,0.0422839491205085,FALSE
PacFIN,2010,OR,north,M,60,33,2.13187972565786,2010-10-3,0.0355313287609643,FALSE
PacFIN,2010,OR,north,F,53,12,1.63292972603465,2010-10-3,0.0308099948308425,FALSE
PacFIN,2010,OR,north,F,66,8,2.9937039977312,2010-8-13,0.0453591514807757,FALSE
PacFIN,2010,OR,north,F,76,10,4.39983717848476,2010-4-28,0.0578925944537469,FALSE
PacFIN,2010,OR,north,M,68,9,3.4926539973544,2010-8-13,0.0513625587846235,FALSE
PacFIN,2010,OR,north,F,74,10,4.30911936037072,2010-4-28,0.0582313427077125,FALSE
PacFIN,2010,OR,north,F,60,8,1.81436536226273,2010-4-28,0.0302394227043788,FALSE
PacFIN,2010,OR,north,F,82,10,5.66989363206727,2010-4-28,0.0691450442935033,FALSE
PacFIN,2010,OR,north,F,67,8,3.17514063395727,2010-8-13,0.0473901587157802,FALSE
PacFIN,2010,OR,north,M,63,11,2.9937039977312,2010-8-13,0.0475191110750984,FALSE
PacFIN,2010,OR,north,F,51,2,1.36077427169655,2010-10-3,0.0266818484646382,FALSE
PacFIN,2010,OR,north,F,72,9,3.76480945169251,2010-4-28,0.0522890201623959,FALSE
PacFIN,2010,OR,north,M,62,10,2.58547181622203,2010-8-13,0.0417011583261618,FALSE
PacFIN,2010,OR,north,F,73,7,4.26375945131571,2010-4-28,0.0584076637166536,FALSE
PacFIN,2010,OR,north,M,53,10,1.63292972603465,2010-10-3,0.0308099948308425,FALSE
PacFIN,2010,OR,north,M,61,8,2.67618963433607,2010-8-13,0.0438719612186241,FALSE
PacFIN,2010,OR,north,F,71,9,3.58337281546644,2010-8-13,0.0504700396544568,FALSE
PacFIN,2010,OR,north,M,65,8,3.31121736112833,2010-8-13,0.0509418055558204,FALSE
PacFIN,2010,OR,north,F,46,2,1.04325990830142,2010-10-3,0.0226795632239439,FALSE
PacFIN,2010,OR,north,M,67,10,3.53801290641142,2010-8-13,0.05280616278226,FALSE
PacFIN,2010,OR,north,M,62,10,2.76690745245011,2010-10-3,0.044627539555647,FALSE
PacFIN,2010,OR,north,F,44,2,1.72364754414869,2010-10-3,0.0391738078215612,FALSE
PacFIN,2010,OR,north,F,69,10,3.53801290641142,2010-8-13,0.0512755493682815,FALSE
PacFIN,2010,OR,north,F,47,2,1.08861981735643,2010-10-3,0.0231621237735412,FALSE
PacFIN,2010,OR,north,M,61,26,2.26795745282691,2010-10-3,0.0371796303742116,FALSE
PacFIN,2010,OR,north,F,44,6,0.771105453961309,2010-10-3,0.0175251239536661,FALSE
PacFIN,2010,OR,north,M,71,15,4.21840054225869,2010-8-13,0.0594140921444886,FALSE
PacFIN,2010,OR,north,M,47,9,1.31541536263953,2010-10-3,0.027987560907224,FALSE
PacFIN,2010,OR,north,M,61,9,3.12978072490226,2010-8-13,0.0513078807361026,FALSE
PacFIN,2010,OR,north,F,81,12,6.71315354036869,2010-8-13,0.0828784387699839,FALSE
PacFIN,2010,OR,north,F,68,8,3.26585845207131,2010-8-13,0.0480273301775193,FALSE
PacFIN,2010,OR,north,F,49,2,1.27005645358251,2010-10-3,0.0259195194608675,FALSE
PacFIN,2010,OR,north,F,71,11,3.94624608791858,2010-4-28,0.0555809308157546,FALSE
PacFIN,2010,OR,north,M,62,22,2.40403517999596,2010-10-3,0.0387747609676768,FALSE
PacFIN,2010,OR,north,M,57,32,2.22259854376989,2010-10-3,0.0389929569082437,FALSE
PacFIN,2010,OR,north,M,54,7,1.81436536226273,2010-4-28,0.0335993585604209,FALSE
PacFIN,2010,OR,north,F,69,9,3.67409063358047,2010-10-3,0.053247690341746,FALSE
PacFIN,2010,OR,north,M,63,10,2.72154854339309,2010-8-13,0.0431991832284618,FALSE
PacFIN,2010,OR,north,M,66,12,2.94834408867618,2010-4-28,0.0446718801314573,FALSE
PacFIN,2010,OR,north,F,76,9,4.85342826905095,2010-8-13,0.0638608982769862,FALSE
PacFIN,2011,OR,north,M,46,4,1.04329790822523,2011-12-8,0.0226803893092442,FALSE
PacFIN,2011,OR,north,M,46,3,1.08859781740054,2011-12-8,0.0236651699434901,FALSE
PacFIN,2011,OR,north,F,61,43,2.72159454330086,2011-12-8,0.0446163039885388,FALSE
PacFIN,2011,OR,north,M,52,3,1.31539736267562,2011-12-8,0.0252961031283772,FALSE
PacFIN,2011,OR,north,M,51,26,1.72369654405045,2011-12-8,0.0337979714519696,FALSE
PacFIN,2011,OR,north,M,52,64,1.9050961803507,2011-12-8,0.0366364650067443,FALSE
PacFIN,2011,OR,north,M,51,11,1.31539736267562,2011-12-8,0.0257921051505023,FALSE
PacFIN,2011,OR,north,F,65,31,2.90299417960112,2011-12-8,0.0446614489169403,FALSE
PacFIN,2011,OR,north,M,47,3,0.907198181100288,2011-12-8,0.0193020889595806,FALSE
PacFIN,2011,OR,north,F,61,37,2.58549481617592,2011-12-8,0.0423851609209167,FALSE
PacFIN,2011,OR,north,M,47,3,0.952598090075104,2011-12-8,0.0202680444696831,FALSE
PacFIN,2011,OR,north,M,44,3,0.861798272125472,2011-12-8,0.019586324366488,FALSE
PacFIN,2011,OR,north,M,51,3,1.31539736267562,2011-12-8,0.0257921051505023,FALSE
PacFIN,2011,OR,north,F,54,3,1.49689699877538,2011-8-15,0.0277203147921366,FALSE
PacFIN,2011,OR,north,M,62,11,2.49479499802579,2011-8-15,0.040238629000416,FALSE
PacFIN,2011,OR,north,F,66,6,2.90299417960112,2011-8-15,0.0439847602969867,FALSE
PacFIN,2011,OR,north,F,50,3,1.2700974535003,2011-8-15,0.0254019490700061,FALSE
PacFIN,2011,OR,north,M,55,7,1.9050961803507,2011-8-15,0.0346381123700128,FALSE
PacFIN,2011,OR,north,F,62,11,2.31339536172554,2011-8-25,0.037312828414928,FALSE
PacFIN,2011,OR,north,F,53,3,1.40619718062525,2011-8-25,0.0265320222759481,FALSE
PacFIN,2011,OR,north,M,60,25,2.49479499802579,2011-8-25,0.0415799166337632,FALSE
PacFIN,2011,OR,north,M,61,29,2.2225955437759,2011-8-25,0.0364359925209165,FALSE
PacFIN,2011,OR,north,F,79,11,5.17098963235184,2011-8-25,0.065455564966479,FALSE
PacFIN,2011,OR,north,F,55,14,1.49689699877538,2011-8-25,0.0272163090686432,FALSE
PacFIN,2011,OR,north,M,46,3,0.771098453975344,2011-8-25,0.0167630098690292,FALSE
PacFIN,2011,OR,north,F,73,11,3.90099217865104,2011-8-25,0.053438249022617,FALSE
PacFIN,2011,OR,north,F,73,11,3.57439283347098,2011-6-6,0.0489642853900134,FALSE
PacFIN,2011,OR,north,M,58,8,1.95049608932552,2011-6-6,0.0336292429194055,FALSE
PacFIN,2011,OR,north,F,69,6,3.71949254255128,2011-8-15,0.0539056890224823,FALSE
PacFIN,2011,OR,north,F,52,3,1.31539736267562,2011-8-15,0.0252961031283772,FALSE
PacFIN,2011,OR,north,M,49,3,0.997897999250416,2011-8-15,0.0203652652908248,FALSE
PacFIN,2011,OR,north,F,77,8,4.35459126920118,2011-8-15,0.0565531333662491,FALSE
PacFIN,2011,OR,north,F,53,3,1.45149708980056,2011-8-15,0.0273867375434068,FALSE
PacFIN,2011,OR,north,M,56,3,1.54219690795069,2011-8-15,0.0275392304991194,FALSE
PacFIN,2011,OR,north,M,66,16,3.05729387023579,2011-6-6,0.046322634397512,FALSE
PacFIN,2011,OR,north,F,75,12,3.90099217865104,2011-6-6,0.0520132290486805,FALSE
PacFIN,2011,OR,north,M,62,11,2.25889547099586,2011-6-6,0.036433797919288,FALSE
PacFIN,2011,OR,north,F,69,16,3.50179297903107,2011-6-6,0.0507506228845083,FALSE
PacFIN,2011,OR,north,F,76,12,3.68319261533133,2011-6-6,0.0484630607280438,FALSE
PacFIN,2011,OR,north,F,63,12,2.51289496173602,2011-6-6,0.0398872216148574,FALSE
PacFIN,2011,OR,north,F,65,17,2.94839408857594,2011-10-20,0.0453599090550144,FALSE
PacFIN,2011,OR,north,F,65,17,2.85769427042581,2011-10-20,0.0439645272373201,FALSE
PacFIN,2011,OR,north,F,59,16,2.54019490700061,2011-10-20,0.043054150966112,FALSE
PacFIN,2011,OR,north,F,55,19,1.95049608932552,2011-10-20,0.035463565260464,FALSE
PacFIN,2011,OR,north,F,72,20,4.12779172392611,2011-10-20,0.0573304406100849,FALSE
PacFIN,2011,OR,north,F,63,17,2.76699445227568,2011-10-20,0.0439205468615187,FALSE
PacFIN,2011,OR,north,F,66,27,3.26589345200114,2011-10-20,0.0494832341212293,FALSE
PacFIN,2011,OR,north,F,64,28,2.76699445227568,2011-10-20,0.0432342883168075,FALSE
PacFIN,2011,OR,north,M,56,7,1.95049608932552,2011-8-25,0.0348302873093843,FALSE
PacFIN,2011,OR,north,F,61,6,2.44939508905098,2011-8-25,0.0401540178532947,FALSE
PacFIN,2011,OR,north,F,59,15,2.26799545275072,2011-10-20,0.03844060089408,FALSE
PacFIN,2011,OR,north,M,54,18,1.76899645322576,2011-10-20,0.0327591935782548,FALSE
PacFIN,2011,OR,north,F,63,11,2.47669503431557,2011-6-6,0.0393126195923106,FALSE
PacFIN,2011,OR,north,F,70,8,3.90099217865104,2011-6-6,0.0557284596950149,FALSE
PacFIN,2011,OR,north,F,65,28,3.49269299727621,2011-10-20,0.053733738419634,FALSE
PacFIN,2011,OR,north,F,75,18,4.18219161485629,2011-6-6,0.0557625548647505,FALSE
PacFIN,2011,OR,north,F,64,6,2.53109492524574,2011-6-6,0.0395483582069647,FALSE
PacFIN,2011,OR,north,M,56,12,1.95049608932552,2011-8-25,0.0348302873093843,FALSE
PacFIN,2011,OR,north,M,42,3,0.771098453975344,2011-12-8,0.018359486999413,FALSE
PacFIN,2011,OR,north,F,66,20,2.94839408857594,2011-10-20,0.044672637705696,FALSE
PacFIN,2011,OR,north,M,62,9,2.49479499802579,2011-6-6,0.040238629000416,FALSE
PacFIN,2011,OR,north,M,59,13,2.08659581645046,2011-6-6,0.035366030787296,FALSE
PacFIN,2011,OR,north,M,56,5,2.13189572562578,2011-12-8,0.0380695665290317,FALSE
PacFIN,2011,OR,north,F,64,8,2.72159454330086,2011-6-6,0.042524914739076,FALSE
PacFIN,2011,OR,north,F,59,6,2.2225955437759,2011-8-25,0.037671110911456,FALSE
PacFIN,2011,OR,north,F,42,3,0.771098453975344,2011-12-8,0.018359486999413,FALSE
PacFIN,2011,OR,north,M,60,7,2.2225955437759,2011-8-15,0.0370432590629317,FALSE
PacFIN,2011,OR,north,F,65,11,2.72159454330086,2011-10-20,0.0418706852815518,FALSE
PacFIN,2011,OR,north,F,64,14,2.58549481617592,2011-10-20,0.0403983565027487,FALSE
PacFIN,2011,OR,north,M,43,3,0.861798272125472,2011-12-8,0.0200418202819877,FALSE
PacFIN,2011,OR,north,M,49,3,1.13399772637536,2011-8-25,0.0231428107423543,FALSE
PacFIN,2011,OR,north,M,66,12,3.26589345200114,2011-8-25,0.0494832341212293,FALSE
PacFIN,2011,OR,north,F,64,24,3.12979372487619,2011-8-25,0.0489030269511905,FALSE
PacFIN,2011,OR,north,F,66,12,3.35659327015126,2011-10-20,0.0508574737901707,FALSE
PacFIN,2011,OR,north,F,62,23,2.54019490700061,2011-10-20,0.040970885596784,FALSE
PacFIN,2011,OR,north,F,66,30,3.03909390672606,2011-10-20,0.0460468773746373,FALSE
PacFIN,2011,OR,north,F,68,13,3.22959352478118,2011-6-6,0.0474940224232527,FALSE
PacFIN,2011,OR,north,M,42,4,0.907198181100288,2011-12-8,0.021599956692864,FALSE
PacFIN,2011,OR,north,F,73,12,3.94629208782635,2011-8-25,0.0540587957236487,FALSE
PacFIN,2011,OR,north,F,47,3,0.952598090075104,2011-12-8,0.0202680444696831,FALSE
PacFIN,2011,OR,north,F,66,26,3.53809290625102,2011-12-8,0.0536074682765307,FALSE
PacFIN,2011,OR,north,F,66,15,2.76699445227568,2011-10-20,0.0419241583678133,FALSE
PacFIN,2011,OR,north,F,71,13,3.837492305966,2011-6-6,0.0540491874079718,FALSE
PacFIN,2011,OR,north,F,68,14,3.21149356107096,2011-6-6,0.0472278464863376,FALSE
PacFIN,2011,OR,north,F,62,12,2.40409517987566,2011-10-20,0.038775728707672,FALSE
PacFIN,2011,OR,north,F,66,4,3.31129336097595,2011-12-8,0.0501711115299387,FALSE
PacFIN,2011,OR,north,M,60,29,2.63089472515074,2011-12-8,0.0438482454191789,FALSE
PacFIN,2011,OR,north,F,74,7,3.88279221514131,2011-6-6,0.0524701650694772,FALSE
PacFIN,2011,OR,north,M,45,6,0.997897999250416,2011-12-8,0.0221755110944537,FALSE
PacFIN,2011,OR,north,M,48,3,1.04329790822523,2011-8-15,0.0217353730880257,FALSE
PacFIN,2011,OR,north,F,54,3,1.5875968169255,2011-8-15,0.029399941054176,FALSE
PacFIN,2011,OR,north,F,90,14,7.84728426647739,2011-8-25,0.0871920474053044,FALSE
PacFIN,2011,OR,north,F,74,18,4.03699190597648,2011-8-25,0.0545539446753578,FALSE
PacFIN,2011,OR,north,M,45,3,0.861798272125472,2011-8-25,0.0191510727138994,FALSE
PacFIN,2011,OR,north,F,62,25,2.58549481617592,2011-10-20,0.04170152929316,FALSE
PacFIN,2011,OR,north,F,57,36,2.17729563460059,2011-10-20,0.0381981690280806,FALSE
PacFIN,2011,OR,north,F,75,11,3.39289319737122,2011-6-6,0.0452385759649495,FALSE
PacFIN,2011,OR,north,F,67,11,2.92119414311085,2011-6-6,0.043599912583744,FALSE
PacFIN,2011,OR,north,F,49,3,1.22469754452549,2011-12-8,0.0249938274392957,FALSE
PacFIN,2011,OR,north,M,51,3,1.22469754452549,2011-8-15,0.024013677343637,FALSE
PacFIN,2011,OR,north,M,45,3,0.907198181100288,2011-12-8,0.0201599595800064,FALSE
PacFIN,2011,OR,north,M,61,18,2.26799545275072,2011-12-8,0.0371802533237823,FALSE
PacFIN,2011,OR,north,F,64,11,2.76699445227568,2011-10-20,0.0432342883168075,FALSE
PacFIN,2011,OR,north,F,65,13,2.81229436145099,2011-10-20,0.043266067099246,FALSE
PacFIN,2011,OR,north,F,51,3,1.40619718062525,2011-8-15,0.02757249373775,FALSE
PacFIN,2011,OR,north,M,63,36,2.81229436145099,2011-10-20,0.0446395930389046,FALSE
PacFIN,2011,OR,north,M,55,11,1.85979627117539,2011-12-8,0.0338144776577344,FALSE
PacFIN,2011,OR,north,F,53,3,1.45149708980056,2011-8-15,0.0273867375434068,FALSE
PacFIN,2011,OR,north,M,51,4,1.17939763535018,2011-8-15,0.0231254438303956,FALSE
PacFIN,2011,OR,north,M,49,2,1.17939763535018,2011-12-8,0.0240693394969424,FALSE
PacFIN,2011,OR,north,F,72,10,4.17309163310142,2011-8-25,0.0579596060152976,FALSE
PacFIN,2011,OR,north,F,82,28,5.987487995302,2011-8-25,0.0730181462841707,FALSE
PacFIN,2011,OR,north,F,69,17,3.17519363385101,2011-6-6,0.046017299041319,FALSE
PacFIN,2011,OR,north,M,58,12,2.13189572562578,2011-8-25,0.0367568228556168,FALSE
PacFIN,2011,OR,north,F,70,13,4.49059099652662,2011-8-25,0.0641512999503803,FALSE
PacFIN,2011,OR,north,F,73,18,4.12779172392611,2011-12-8,0.0565450921085769,FALSE
PacFIN,2011,OR,north,F,70,11,3.53809290625102,2011-8-15,0.0505441843750146,FALSE
PacFIN,2011,OR,north,F,45,2,0.771098453975344,2011-8-25,0.0171355211994521,FALSE
PacFIN,2011,OR,north,F,69,9,3.50179297903107,2011-6-6,0.0507506228845083,FALSE
PacFIN,2011,OR,north,F,65,8,2.52199494349088,2011-6-6,0.038799922207552,FALSE
PacFIN,2011,OR,north,F,77,26,5.17098963235184,2011-8-25,0.0671557095110629,FALSE
PacFIN,2011,OR,north,M,65,41,2.81229436145099,2011-12-8,0.043266067099246,FALSE
PacFIN,2011,OR,north,M,61,25,2.33149532543576,2011-6-6,0.0382212348432092,FALSE
PacFIN,2011,OR,north,F,74,8,3.9099921606064,2011-6-6,0.0528377319000865,FALSE
